"id","pyoe_max","delta_max","second_delta_max","pyoe_min","delta_min","second_delta_min","pyoe_mean","delta_mean","second_delta_mean","pyoe","delta_first","second_delta_first","gameId","playId","playDescription","quarter","down","yardsToGo","possessionTeam","specialTeamsPlayType","specialTeamsResult","kickerId","returnerId","kickBlockerId","yardlineSide","yardlineNumber","gameClock","penaltyCodes","penaltyJerseyNumbers","penaltyYards","preSnapHomeScore","preSnapVisitorScore","passResult","kickLength","kickReturnYardage","playResult","absoluteYardlineNumber","displayName"
"2020112905--4358",-0.118153074979784,16.8744029998779,16.0411055088043,-10.9449132537842,-2.10056781768799,-16.9649772644043,-6.11076981713032,-0.0563993104572954,-0.022444408515404,-10.9449132537842,16.8744029998779,16.0411055088043,2020112905,4358,"D.Bailey kicks 56 yards from MIN 40 to CAR 4. T.Cannon to CAR 13 for 9 yards (A.Abdullah).",4,0,0,"MIN","Kickoff","Return",38134,46273,NA,"MIN",40,2760,NA,NA,NA,28,27,NA,56,9,47,70,"Trenton Cannon"
"2020112906--1107",0.585346336364751,17.6431674957275,17.5105080604553,-4.7383052444458,-3.50839805603027,-17.8286972045898,-1.9904349168917,-0.027142675911508,0.0207785775021809,-3.36101051330566,17.6431674957275,17.5105080604553,2020112906,1107,"J.Bailey kicks 62 yards from NE 35 to ARI 3. C.Edmonds pushed ob at ARI 21 for 18 yards (J.Williams).",2,0,0,"NE","Kickoff","Return",47946,46203,NA,"NE",35,51300,NA,NA,NA,7,10,NA,62,18,44,45,"Chase Edmonds"
"2020112906--1441",0.019999999999996,1.64451789855957,3.42122459411621,-8.05325828552246,-3.96319580078125,-4.86235046386719,-3.49714615558989,-0.334730924561966,-0.0209105735601381,-5.44023395538331,-3.96319580078125,-4.86235046386719,2020112906,1441,"(7:07) J.Bailey punts 59 yards to ARI 21, Center-J.Cardona. C.Kirk to ARI 28 for 7 yards (J.Bethel, Co.Davis).",2,4,16,"NE","Punt","Return",47946,46116,NA,"NE",20,25620,NA,NA,NA,7,10,NA,59,7,52,30,"Christian Kirk"
"2020112906--2142",75.9055624389648,5.50879001617432,7.43651962280273,-12.1078214645386,-6.26570701599121,-11.7744970321655,31.7828596090387,0.108717441006943,-0.0000261847895604593,75.9055624389648,5.26809972524643,5.03666268289089,2020112906,2142,"(12:00) A.Lee punts 34 yards to NE 18, Center-A.Brewer. G.Olszewski for 82 yards, TOUCHDOWN NULLIFIED by Penalty. PENALTY on NE-A.Jennings, Illegal Blindside Block, 15 yards, enforced at ARI 24.",3,4,2,"ARI","Punt","Return",29141,48988,NA,"ARI",48,43200,"IBB","NE 58",15,7,10,NA,34,58,-9,62,"Gunner Olszewski"
"2020112906--237",-0.712060842514049,21.6787751913071,20.9411144852638,-9.2176433944702,-5.10407590866089,-21.2840245962143,-3.76011236962405,0.0264675162055276,-0.0122068936174566,-3.43214134216308,21.6787751913071,20.9411144852638,2020112906,237,"Z.Gonzalez kicks 65 yards from ARI 35 to NE 0. D.Moncrief pushed ob at NE 22 for 22 yards (T.Vallejo).",1,0,0,"ARI","Kickoff","Return",45037,41319,NA,"ARI",35,43740,NA,NA,NA,0,7,NA,65,22,43,45,"Donte Moncrief"
"2020112906--2706",0.0925008201599127,10.0909589529037,10.4584848284721,-5.0782417678833,-3.08268547058105,-10.2997773885727,-1.64125276390995,-0.00667437485286168,0.010500739301954,-1.74456207275391,10.0909589529037,10.4584848284721,2020112906,2706,"(2:10) A.Lee punts 46 yards to NE 35, Center-A.Brewer. G.Olszewski to NE 44 for 9 yards (D.Foster; I.Simmons).",3,4,16,"ARI","Punt","Return",29141,48988,NA,"ARI",19,7800,NA,NA,NA,17,10,NA,46,9,37,91,"Gunner Olszewski"
"2020112906--861",33.987818171978,18.8368859291077,25.2199640274048,-16.0630802154541,-5.24990749359131,-19.5299859046936,18.8675867569511,0.0174912628920182,0.0754946211109991,27.1821572875976,18.8368859291077,25.2199640274048,2020112906,861,"Z.Gonzalez kicks 64 yards from ARI 35 to NE 1. D.Moncrief to ARI 46 for 53 yards (C.Banjo).",1,0,0,"ARI","Kickoff","Return",45037,41319,NA,"ARI",35,6540,NA,NA,NA,0,10,NA,64,53,11,45,"Donte Moncrief"
"2020112907--1564",2.7156211900711,9.06496644020081,10.2758860588074,-5.37573673248291,-2.87307906150818,-8.49480557441711,-1.92707156503902,0.0576073492274565,0.0200051630244536,0.36597576141358,9.06496644020081,10.2758860588074,2020112907,1564,"(8:04) B.Mann punts 52 yards to MIA 19, Center-T.Hennessy. J.Grant to MIA 31 for 12 yards (B.Cashman).",2,4,6,"NYJ","Punt","Return",52599,43475,NA,"NYJ",29,29040,NA,NA,NA,3,10,NA,52,12,40,39,"Jakeem Grant"
"2020112907--1746",7.9900520324707,25.0250148773193,25.0250148773193,-11.2005561828613,-8.17344665527344,-28.1673259735107,0.431845699963359,0.0144425928592682,-0.0172074838824894,-3.03501487731934,25.0250148773193,25.0250148773193,2020112907,1746,"J.Sanders kicks 66 yards from MIA 35 to NYJ -1. C.Ballentine to NYJ 14 for 15 yards (M.Hollins; J.Perry). PENALTY on NYJ-C.Herndon, Illegal Block Above the Waist, 7 yards, enforced at NYJ 14.",2,0,0,"MIA","Kickoff","Return",46298,47963,NA,"MIA",35,19380,"IBW","NYJ 89",7,3,13,NA,66,15,58,75,"Corey Ballentine"
"2020112907--2303",-0.0177335068583488,-0.0646231919527054,0.195941276848316,-0.20033344864845,-0.373918026685715,-0.295253485441208,-0.0901412181059508,-0.20550598949194,0.00468044976393382,-0.20033344864845,-0.373918026685715,-0.295253485441208,2020112907,2303,"(14:08) M.Haack punts 43 yards to NYJ 38, Center-B.Ferguson. B.Berrios to NYJ 38 for no gain (J.Perry).",3,4,16,"MIA","Punt","Return",45296,46279,NA,"MIA",19,50880,NA,NA,NA,3,13,NA,43,0,43,29,"Braxton Berrios"
"2020112907--2713",3.0694900894165,1.54088449478149,2.27102088928223,-1.85767952919007,-2.09207254648209,-2.05823212862015,1.03939739119439,-0.129096644265311,-0.0010615573042915,1.65357255935669,0.674368381500244,0.975389957427979,2020112907,2713,"(6:53) B.Mann punts 46 yards to MIA 11, Center-T.Hennessy. J.Grant ran ob at MIA 18 for 7 yards (D.Brown).",3,4,3,"NYJ","Punt","Return",52599,43475,NA,"NYJ",43,24780,NA,NA,NA,3,13,NA,46,7,39,67,"Jakeem Grant"
"2020112907--3664",13.5922938537598,28.571825273335,28.6012356132269,-2.11720422744751,-5.88544082641602,-34.457266099751,4.86730664350219,0.0260465489858288,-0.00851032933441259,3.92174491882324,28.571825273335,28.6012356132269,2020112907,3664,"J.Sanders kicks 66 yards from MIA 35 to NYJ -1. C.Ballentine to NYJ 34 for 35 yards (S.Eguavoen).",4,0,0,"MIA","Kickoff","Return",46298,47963,NA,"MIA",35,24840,NA,NA,NA,3,20,NA,66,35,31,75,"Corey Ballentine"
"2020112907--907",0.0625425994396096,9.30985498428345,10.515389919281,-7.45597434997559,-3.17898654937744,-11.5586657524109,-2.83486242257632,-0.105455481089078,0.0452919281446017,-7.45597434997559,9.30985498428345,10.515389919281,2020112907,907,"J.Sanders kicks 46 yards from MIA 35 to NYJ 19. B.Berrios to NYJ 25 for 6 yards (J.Perry, C.Fejedelem).",1,0,0,"MIA","Kickoff","Return",46298,46279,NA,"MIA",35,4320,NA,NA,NA,3,3,NA,46,6,40,45,"Braxton Berrios"
"2020112908--2333",1.01846109390259,17.8548951148987,19.3202266693115,-9.8129190826416,-6.27579498291016,-18.0632100105286,-2.40307594829135,-0.0695228819493894,0.0306243940635964,-6.74798728942871,17.8548951148987,19.3202266693115,2020112908,2333,"B.McManus kicks 64 yards from DEN 35 to NO 1. M.Callaway to NO 18 for 17 yards (D.Bausby).",3,0,0,"DEN","Kickoff","Return",40276,53098,NA,"DEN",35,24960,NA,NA,NA,3,17,NA,64,17,47,45,"Marquez Callaway"
"2020112908--422",9.00484098434448,8.90184223651886,8.57959914207458,-1.31034803390503,-2.27790856361389,-8.26561176776886,4.50433859062691,-0.0121982172131538,-0.0096865768233935,6.32229530334472,8.90184223651886,8.57959914207458,2020112908,422,"(7:50) S.Martin punts 55 yards to NO 9, Center-J.Bobenmoyer. M.Callaway pushed ob at NO 28 for 19 yards (A.Calitro).",1,4,12,"DEN","Punt","Return",40113,53098,NA,"DEN",36,28200,NA,NA,NA,0,0,NA,55,19,36,74,"Marquez Callaway"
"2020112909--1026",1.52,5.32239747047424,6.02917194366455,-10.7336777114868,-3.43877744674683,-5.01889157295227,-3.54468033639396,0.00561797909620332,0.0202249085030905,-3.57175319671631,5.32239747047424,6.02917194366455,2020112909,1026,"(14:24) M.Wishnowsky punts 49 yards to LA 28, Center-T.Pepper. N.Webster to LA 35 for 7 yards (D.Greenlaw; M.Harris).",2,4,1,"SF","Punt","Return",47893,48784,NA,"SF",23,51840,NA,NA,NA,3,7,NA,49,7,42,87,"Nsimba Webster"
"2020112909--1424",8.69216577529906,12.8243181332946,12.8235031887889,-11.3333262634277,-6.48553133010864,-19.3098494634032,-0.641592552185064,0.0405381759628654,0.00422622486948967,0.465146903991695,12.8243181332946,12.8235031887889,2020112909,1424,"(5:09) J.Hekker punts 62 yards to SF 10, Center-J.McQuaide. T.Taylor to SF 25 for 15 yards (S.Ebukam).",2,4,2,"LA","Punt","Return",38815,44990,NA,"LA",28,18540,NA,NA,NA,3,7,NA,62,15,47,38,"Trent Taylor"
"2020112909--2385",2.81181370139122,6.069002866745,5.80826163291931,-9.40320468902587,-3.67344570159912,-6.65447688102722,-2.60088515352818,-0.0404879489252644,-0.00358507133299305,-8.13629146575927,6.069002866745,5.80826163291931,2020112909,2385,"(12:26) M.Wishnowsky punts 47 yards to LA 23, Center-T.Pepper. N.Webster to LA 27 for 4 yards (T.Pepper; C.Woerner).",3,4,10,"SF","Punt","Return",47893,48784,NA,"SF",30,44760,NA,NA,NA,3,14,NA,47,4,43,40,"Nsimba Webster"
"2020112909--3153",1.71123802185059,8.92718696594238,9.17024870216846,-5.54718696594239,-2.6405200958252,-10.7006964683533,-1.55409545621565,0.0902460390521634,-0.0393437430743248,-5.54718696594239,8.92718696594238,9.17024870216846,2020112909,3153,"(:42) M.Wishnowsky punts 50 yards to LA 34, Center-T.Pepper. N.Webster to LA 32 for -2 yards (C.Woerner).",3,4,19,"SF","Punt","Return",47893,48784,NA,"SF",16,2520,NA,NA,NA,13,17,NA,50,-2,52,26,"Nsimba Webster"
"2020112909--3546",6.24171564102173,3.47996783256531,3.51722860336304,-8.63670989990234,-4.1044602394104,-7.1676344871521,-1.49854214800165,-0.0238482546299062,0.0096477117944271,5.55201051712037,3.47996783256531,3.51722860336304,2020112909,3546,"(8:56) J.Hekker punts 57 yards to SF 14, Center-J.McQuaide. T.Taylor to SF 26 for 12 yards (J.Hollins).",4,4,11,"LA","Punt","Return",38815,44990,NA,"LA",29,32160,NA,NA,NA,20,17,NA,57,12,45,39,"Trent Taylor"
"2020112910--1164",0.178478856086727,4.06183743476868,3.66139209270477,-11.3980386352539,-3.96960031986237,-3.9032735824585,-3.42705683275711,-0.0800692480663921,-0.0150995628778325,-6.55033065795898,4.06183743476868,3.62578463554382,2020112910,1164,"(:05) B.Pinion punts 53 yards to KC 19, Center-Z.Triner. M.Hardman to KC 22 for 3 yards (C.Gill).",1,4,7,"TB","Punt","Return",42508,47839,NA,"TB",28,300,NA,NA,NA,0,17,NA,53,3,50,38,"Mecole Hardman"
"2020112910--2172",-1.20673717498779,11.6272668838501,11.6272668838501,-5.89259481430054,-1.58733463287354,-12.1924390792847,-3.39470265960693,0.294629740715027,0.0158361196517944,-5.28726688385009,11.6272668838501,11.6272668838501,2020112910,2172,"H.Butker kicks 46 yards from KC 35 to TB 19. J.Watson to TB 25 for 6 yards (W.Gay).",2,0,0,"KC","Kickoff","Return",45046,46213,NA,"KC",35,840,NA,NA,NA,7,20,NA,46,6,40,45,"Justin Watson"
"2020112910--2923",0.714381628036499,3.39602625370026,3.69864463806152,-9.32854621887207,-3.42662084102631,-5.45882606506348,-4.7610188860243,0.0201222165064378,-0.015144789760763,-2.35200061798096,3.39602625370026,3.69864463806152,2020112910,2923,"(4:09) T.Townsend punts 54 yards to TB 30, Center-J.Winchester. A.Brown to TB 32 for 2 yards (D.Wilson).",3,4,5,"KC","Punt","Return",52791,35634,NA,"KC",16,14940,NA,NA,NA,10,27,NA,54,2,52,94,"Antonio Brown"
"2020112910--412",2.32918078005315,10.5599272251129,10.015162229538,-3.18214225769043,-3.01880168914795,-10.4729950428009,-0.419679022648111,0.0331552462144332,0.00858026562315045,0.0220536422729509,10.5599272251129,10.015162229538,2020112910,412,"(10:25) B.Pinion punts 44 yards to KC 10, Center-Z.Triner. M.Hardman to KC 22 for 12 yards (A.Winfield).",1,4,6,"TB","Punt","Return",42508,47839,NA,"TB",46,37500,NA,NA,NA,0,3,NA,44,12,32,56,"Mecole Hardman"
"2020112910--641",-0.392410058975216,3.62784987688065,3.6312715113163,-3.40285598754882,-1.8795793056488,-5.50742918252945,-1.86009784327613,0.126537872685326,-0.0145111911826664,-1.77198936462402,3.62784987688065,3.6312715113163,2020112910,641,"(7:07) B.Pinion punts 49 yards to KC 25, Center-Z.Triner. M.Hardman to KC 25 for no gain (R.Smith).",1,4,3,"TB","Punt","Return",42508,47839,NA,"TB",26,25620,NA,NA,NA,0,3,NA,49,0,49,36,"Mecole Hardman"
"2020112910--789",2.0718118095398,11.1002112627029,13.2426953315735,-12.9747548675537,-13.5404105186462,-17.6881384849548,-2.48926503585557,0.0560888658135624,0.000661914631471796,-5.97354316711426,11.1002112627029,11.1002112627029,2020112910,789,"(5:38) B.Pinion punts 62 yards to KC 5, Center-Z.Triner. M.Hardman ran ob at KC 10 for 5 yards (H.Miller).",1,4,2,"TB","Punt","Return",42508,47839,NA,"TB",33,20280,NA,NA,NA,0,10,NA,62,5,57,43,"Mecole Hardman"
"2020112911--1571",2.0169441986084,19.9100661277771,19.6179627776146,-13.4632858276367,-5.42031669616699,-19.5679507255554,-3.87687689222987,-0.0170310868157281,-0.00764156097457522,-1.96302459716797,19.9100661277771,19.6179627776146,2020112911,1571,"M.Crosby kicks 72 yards from GB 35 to CHI -7. C.Patterson to CHI 13 for 20 yards (W.Redmond). GB-K.Martin was injured during the play.",2,0,0,"GB","Kickoff","Return",32386,39975,NA,"GB",35,11460,NA,NA,NA,27,3,NA,72,20,52,75,"Cordarrelle Patterson"
"2020112911--2047",2.35627776145935,9.41552785038948,9.41552785038948,-5.53846973419189,-4.96694111824036,-9.86139634251595,-1.65594482175639,0.0129975398055843,0.00861249595391946,-2.20892990112304,9.41552785038948,9.41552785038948,2020112911,2047,"C.Santos kicks 38 yards from CHI 35 to GB 27. J.Sternberger to GB 35 for 8 yards (B.Mingo).",2,0,0,"CHI","Kickoff","Return",41991,47858,NA,"CHI",35,1140,NA,NA,NA,27,10,NA,38,8,30,45,"Jace Sternberger"
"2020112911--2934",0.299149222373963,21.0845077037811,22.5833401679993,-8.39579368591308,-2.00195407867432,-21.9377372264862,-3.42418228462685,-0.0680731742881065,0.0347769960414532,-8.39579368591308,21.0845077037811,22.5833401679993,2020112911,2934,"M.Crosby kicks 47 yards from GB 35 to CHI 18. J.Holtz to CHI 35 for 17 yards (V.Scott).",3,0,0,"GB","Kickoff","Return",32386,44009,NA,"GB",35,4320,NA,NA,NA,41,10,NA,47,17,30,75,"J.P. Holtz"
"2020112911--388",9.42733144283295,10.3058433532715,10.9104545116425,-1.68225610256195,-2.32251918315887,-10.8734254837036,2.59563959591643,-0.0000452575860200105,0.0194463442873072,3.6694566345215,10.3058433532715,10.9104545116425,2020112911,388,"M.Crosby kicks 49 yards from GB 35 to CHI 16. D.Harris to CHI 32 for 16 yards (K.Martin; V.Scott).",1,0,0,"GB","Kickoff","Return",32386,40615,NA,"GB",35,26520,NA,NA,NA,6,0,NA,49,16,33,45,"Demetrius Harris"
"2020112911--866",2.29808597564697,14.2104187011719,15.9537763595581,-6.29612213134765,-3.11339092254639,-14.9564456939697,-1.34384170233158,-0.131756084529977,0.0305852220769514,-1.48206619262695,14.2104187011719,15.9537763595581,2020112911,866,"M.Crosby kicks 65 yards from GB 35 to CHI 0. C.Patterson to CHI 21 for 21 yards (O.Burks; M.Taylor).",2,0,0,"GB","Kickoff","Return",32386,39975,NA,"GB",35,53700,NA,NA,NA,13,3,NA,65,21,44,75,"Cordarrelle Patterson"
"2020113000--1018",1.97398924827575,7.12411987781525,7.31927907466888,-3.69132402420044,-3.13643980026245,-6.78505909442902,-1.8257873336792,0.0190837335586548,-0.0195565795898438,-2.43205253601074,7.12411987781525,7.31927907466888,2020113000,1018,"(:26) M.Dickson punts 57 yards to PHI 20, Center-T.Ott. G.Ward to PHI 27 for 7 yards (Sm.Griffin; J.Hollister).",1,4,3,"SEA","Punt","Return",46218,45607,NA,"SEA",23,1560,NA,NA,NA,0,0,NA,57,7,50,87,"Greg Ward"
"2020113000--1157",5.54326622009278,5.96602821350098,5.07861757278442,-4.96548164367675,-3.91412925720215,-5.17491054534912,0.827302692731224,-0.0543237262301975,-0.070276763704088,3.82140092849732,3.16352939605713,3.87100648880005,2020113000,1157,"(13:49) C.Johnston punts 57 yards to SEA 20, Center-R.Lovato. D.Reed to SEA 32 for 12 yards (M.Epps).",2,4,14,"PHI","Punt","Return",45603,46211,NA,"PHI",23,49740,NA,NA,NA,0,0,NA,57,12,45,87,"D.J. Reed"
"2020113000--1340",1.20720348358154,20.8834767341614,21.2229835987091,-7.63323028564453,-3.9738597869873,-24.8573365211487,-1.70677429159483,0.0629326502482096,0.0862297051482731,-7.63323028564453,20.8834767341614,21.2229835987091,2020113000,1340,"J.Myers kicks 62 yards from SEA 35 to PHI 3. B.Scott to PHI 20 for 17 yards (C.Barton).",2,0,0,"SEA","Kickoff","Return",41175,46270,NA,"SEA",35,39360,NA,NA,NA,0,7,NA,62,17,45,45,"Boston Scott"
"2020113000--1450",-3.1204145526886,8.06588745117188,7.8992908000946,-9.56560199737549,-3.30252599716187,-7.67159080505371,-5.18676836342647,0.19657302724904,0.0322308293704329,-3.72883480072021,8.06588745117188,7.8992908000946,2020113000,1450,"(9:35) C.Johnston punts 45 yards to SEA 27, Center-R.Lovato. D.Reed to SEA 34 for 7 yards (D.Taylor).",2,4,2,"PHI","Punt","Return",45603,46211,NA,"PHI",28,34500,NA,NA,NA,0,7,NA,45,7,38,82,"D.J. Reed"
"2020113000--151",-0.695004611015321,5.47744655609131,5.50451970100403,-12.0356940078735,-2.31860733032227,-4.31503295898438,-7.06008255776905,-0.0167516753787086,-0.000381276721046084,-7.38634593963623,5.47744655609131,5.50451970100403,2020113000,151,"(14:43) C.Johnston punts 43 yards to SEA 33, Center-R.Lovato. D.Moore pushed ob at SEA 35 for 2 yards (T.Edwards).",1,4,5,"PHI","Punt","Return",45603,45039,NA,"PHI",24,52980,NA,NA,NA,0,0,NA,43,2,41,34,"David Moore"
"2020113000--2369",6.83512716293335,4.16093444824219,3.29659605026245,-1.99559108734131,-1.98079681396484,-5.92746353149414,2.62956632271409,-0.0761062304178874,0.00433330237865448,6.38728181838989,1.6728982925415,1.26135540008545,2020113000,2369,"(13:33) M.Dickson punts 56 yards to PHI 16, Center-T.Ott. G.Ward to PHI 28 for 12 yards (N.Bellore).",3,4,7,"SEA","Punt","Return",46218,45607,NA,"SEA",28,48780,NA,NA,NA,6,14,NA,56,12,44,82,"Greg Ward"
"2020113000--2707",-0.157835035324098,25.1859844923019,25.1684355735779,-7.55247573852539,-2.41491889953613,-24.980828166008,-3.79941394676333,-0.00596502228923466,-0.0052869183861691,-4.98159614562988,25.1859844923019,25.1684355735779,2020113000,2707,"J.Elliott kicks 64 yards from PHI 35 to SEA 1. D.Reed to SEA 22 for 21 yards (S.Bradley).",3,0,0,"PHI","Kickoff","Return",44966,46211,NA,"PHI",35,27180,NA,NA,NA,9,14,NA,64,21,43,45,"D.J. Reed"
"2020113000--3310",1.55176544189453,18.6081740856171,18.2097396850586,-15.4309427642822,-14.4221382141113,-24.8991947174072,-2.65099784171943,-0.0433313268603701,-0.00931168686259877,-4.07302963256836,18.6081740856171,18.2097396850586,2020113000,3310,"J.Myers kicks 60 yards from SEA 35 to PHI 5. B.Scott to PHI 23 for 18 yards (P.Hart).",4,0,0,"SEA","Kickoff","Return",41175,46270,NA,"SEA",35,40080,NA,NA,NA,9,20,NA,60,18,42,45,"Boston Scott"
"2020113000--40",-0.440058380365372,23.45849609375,23.794704914093,-12.5921043395996,-7.96245002746582,-31.4209461212158,-3.7346222097823,-0.123267018414558,-0.00296149925982698,-12.5921043395996,23.45849609375,23.794704914093,2020113000,40,"J.Myers kicks 66 yards from SEA 35 to PHI -1. B.Scott to PHI 19 for 20 yards (C.Barton; R.Neal).",1,0,0,"SEA","Kickoff","Return",41175,46270,NA,"SEA",35,54000,NA,NA,NA,0,0,NA,66,20,46,75,"Boston Scott"
"2020113000--4102",19.5709986114502,20.7910544872284,17.6317255496979,-9.45369010925293,-11.2849917411804,-23.0200164318085,8.61519143533707,-0.0522225916385651,-0.0519158395437094,14.2782630157471,20.7910544872284,17.6317255496979,2020113000,4102,"J.Myers kicks 63 yards from SEA 35 to PHI 2. B.Scott pushed ob at PHI 42 for 40 yards (U.Amadi; D.Randall).",4,0,0,"SEA","Kickoff","Return",41175,46270,NA,"SEA",35,4380,NA,NA,NA,9,23,NA,63,40,23,45,"Boston Scott"
"2020120200--2011",9.24577262401581,23.4827439785004,24.7675006389618,-0.806548614501949,-3.06052017211914,-26.5432641506195,3.85489103433471,-0.0331662939740466,0.0159680818679271,-0.806548614501949,23.4827439785004,24.7675006389618,2020120200,2011,"J.Tucker kicks 62 yards from BAL 35 to PIT 3. R.McCloud to PIT 29 for 26 yards (T.Williams; A.Levine). PENALTY on PIT-O.Adeniyi, Offensive Holding, 10 yards, enforced at PIT 29.",3,0,0,"BAL","Kickoff","Return",39470,46256,NA,"BAL",35,54000,"OH","PIT 92",10,12,7,NA,62,26,46,45,"Ray-Ray McCloud"
"2020120200--216",-1.4171353340149,3.46028995513916,3.97554779052734,-8.24428329467773,-3.7133994102478,-7.17368936538696,-4.43216698853866,0.00724002071048902,-0.0653240058733069,-4.32298913955688,2.79262030124664,2.0376523733139,2020120200,216,"(11:53) J.Berry punts 42 yards to BAL 35, Center-K.Canaday. J.Proche to BAL 35 for no gain (O.Adeniyi). PENALTY on BAL-A.Levine, Offensive Holding, 10 yards, enforced at BAL 35.",1,4,5,"PIT","Punt","Return",42333,52609,NA,"PIT",23,42780,"OH","BAL 41",10,0,0,NA,42,0,52,33,"James Proche"
"2020120200--2512",5.72260284423828,7.62292051315308,7.62292051315308,-2.52803409576416,-3.72869539260864,-8.94836902618408,0.693311370213826,0.049522320429484,0.000428027576870388,3.35707948684692,7.62292051315308,7.62292051315308,2020120200,2512,"(5:38) J.Berry punts 56 yards to BAL 21, Center-K.Canaday. J.Proche to BAL 32 for 11 yards (D.Watt). PENALTY on BAL-A.Levine, Illegal Block Above the Waist, 10 yards, enforced at BAL 30.",3,4,3,"PIT","Punt","Return",42333,52609,NA,"PIT",23,20280,"IBW","BAL 41",10,12,7,NA,56,9,57,87,"James Proche"
"2020120200--2609",-0.976501941680908,6.0992956161499,6.24528813362122,-8.38125072479248,-3.74505567550659,-6.20024347305298,-3.86101047415482,0.0213672361875835,-0.0107209086418152,-2.32487546920775,6.0992956161499,6.24528813362122,2020120200,2609,"(3:22) S.Koch punts 52 yards to PIT 33, Center-N.Moore. R.McCloud to PIT 39 for 6 yards (J.Richards).",3,4,15,"BAL","Punt","Return",31018,46256,NA,"BAL",15,12120,NA,NA,NA,12,7,NA,52,6,46,25,"Ray-Ray McCloud"
